judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Kehilanganmu Berat Bagiku;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0JYpl7ALnMwzZOSp8u1DnX;['dangdut', 'indonesian pop', 'indonesian pop rock'];Sampai matipun engkau takkan ku lepaskan Akan kujaga seumur hidupku Beribu puisi yang ku untaikan untukmu Inginku s'lalu memiliki kamu  Jangan pernah kau sakiti aku lagi Cobalah untuk lengkapi hidupku Ku ingin menjaga dirimu Tak akan pernah kusakiti kamu  Ku mohon temanilah aku ...
Mungkin Nanti;Peterpan;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1hEHhT0DQMOPUcV6UP1cos;['dangdut koplo', 'indonesian pop', 'indonesian pop rock'];Dan mungkin bila nanti kita 'kan bertemu lagi Satu pintaku jangan kau coba tanyakan kembali Rasa yang kutinggal mati Seperti hari kemarin saat semua disini  Saat aku berkata Mungkin yang terakhir kalinya ...
Walau Habis Terang;Peterpan;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2GoKOqtHXX6pE8mj8FJXbw;['dangdut koplo', 'indonesian pop', 'indonesian pop rock'];Ku terbiasa tersenyum tenang walau Ah-ah, hatiku menangis Kaulah cerita, tertulis dengan pasti Selamanya dalam pikiranku  Uh-uh-uh Selamanya  Peluk tubuhku untuk sejenak Dan biarkan kita memudar dengan pasti Biarkan semua seperti seharusnya Takkan pernah menjadi milikku ...
Jauh Mimpiku;Peterpan;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1VkxqkCSt1F3BWAJHDvO0L;['dangdut koplo', 'indonesian pop', 'indonesian pop rock'];Pernah kusimpan jauh rasa ini Berdua jalani cerita Kau ciptakan mimpiku Jujur ku hanya sesalkan diriku  Kau tinggalkan mimpiku Namun ku hanya sesalkan diriku Ah  ...
Mimpi Yang Sempurna;Peterpan;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/51elpeGtInkiXyiuEPXERb;['dangdut koplo', 'indonesian pop', 'indonesian pop rock'];Mungkinkah bila ku bertanya Pada bintang-bintang Dan bila ku mulai merasa Bahasa kesunyian  Sadarkan aku yang berjalan Dalam kehampaan Terdiam, terpana, terbata Semua dalam keraguan  Aku dan semua Yang terluka karena kita  Aku 'kan menghilang ...
Bintang Di Surga;Peterpan;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3A3VGowQNSqy2Ijxq485yS;['dangdut koplo', 'indonesian pop', 'indonesian pop rock'];Masih ku merasa angkuh Terbangkan anganku jauh Langit 'kan menangkapku Walau 'kan terjatuh  Dan bila semua tercipta Hanya untuk ku merasakan Semua yang tercipta Hampa hidup terasa  Lelah, tetap ku mencari Arti untuk ku membagi Menemani langkahku Namun tak berarti  Dan bila semua tercipta Tanpa harus ku merasakan ...
Sally Sendiri;Peterpan;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1Aj0Y4is1R8cTlFRN4W9Jo;['dangdut koplo', 'indonesian pop', 'indonesian pop rock'];Biar Sally mencariku Biarkan dia terbang jauh Dalam hatinya hanya satu Jauh hatinya hanya 'ku  Katakan 'ku takkan datang Pastikan 'ku takkan kembali Lalu biarkan dia menangis Lalu biarkan dia pergi  Sally, kau selalu sendiri Sampai kapan pun sendiri Hingga kau lelah menanti Hingga kau lelah menangis  Sally, kau selalu sendiri ...
Yang Terdalam;Noah;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6HP1bbIqafhFCRwMw81c7G;['indonesian alternative rock', 'indonesian pop'];Kulepas semua yang kuinginkan Tak akan kuulangi Maafkan jika kau kusayangi Dan bila ku menanti  Pernahkah engkau coba mengerti? ...
Separuh Aku;Noah;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0OVcoOK5WVvE6D9CXkopa9;['indonesian alternative rock', 'indonesian pop'];(Oh-oh, oh-oh) (Oh-oh-oh-oh-oh-oh) (Oh-oh, oh-oh) (Oh-oh-oh-oh-oh-oh)  Dan terjadi lagi Kisah lama yang terulang kembali Kau terluka lagi Dari cinta rumit yang kaujalani  Aku ingin kau merasa Kamu mengerti aku mengerti kamu Aku ingin kausadari Cintamu bukanlah dia  Dengar laraku ...
Tak Lagi Sama;Noah;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5h4n1I8HL9FGIucpRGJQdV;['indonesian alternative rock', 'indonesian pop'];Cerita ini tak lagi sama Meski hatimu selalu di sini Mengertilah bahwa 'ku tak berubah Lihat aku dari sisi yang lain  Bersandar padaku Rasakan hatiku Bersandar padaku Oh ...  Dan diriku bukanlah aku Tanpa kamu 'tuk memelukku Kau melengkapiku Kau sempurnakan aku  ...
Tak Bisakah;Noah;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6P3mI7jvyTpXUUsa32Q0i9;['indonesian alternative rock', 'indonesian pop'];Hatiku bimbang namun tetap pikirkanmu Selalu, slalu dalam hatiku Ku melangkah sejauh apapun itu Selalu kau didalam hatiku  Ku berjalan, berjalan memutar waktu ...
Dan...;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS;['indonesian alternative rock', 'indonesian pop'];Dan... Dan bila esok datang kembali Seperti sedia kala Di mana kau bisa bercanda  Dan... Perlahan kau pun lupakan aku Mimpi burukmu Di mana telah kutancapkan duri tajam Kau pun menangis, menangis sedih Maafkan aku  Dan... Bukan maksudku, bukan inginku Melukaimu Sadarkah kau di sini ku pun terluka Melupakanmu, menepikanmu Maafkan aku  ...
Hari Bersamanya;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1nfOP7xNHeFSPOlziXswJc;['indonesian alternative rock', 'indonesian pop'];Hari telah berganti Tak bisa kuhindari Tibalah saat ini bertemu dengannya Jantungku berdegup cepat Kaki bergetar hebat Akankah aku ulangi merusak harinya?  Mohon, Tuhan, untuk kali ini saja Beri aku kekuatan 'tuk menatap matanya Mohon, Tuhan, untuk kali ini saja Lancarkanlah hariku, hariku bersamanya Hariku bersamanya  ...
Seberapa Pantas;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1BaGfrlIWinaF77p7QASBH;['indonesian alternative rock', 'indonesian pop'];Seberapa pantaskah kau untuk kutunggu? Cukup indahkah dirimu untuk s'lalu kunantikan? Mampukah kau hadir dalam setiap mimpi burukku? Mampukah kita bertahan di saat kita jauh?  Seberapa hebatkah untuk kubanggakan? Cukup tangguhkah dirimu untuk s'lalu kuandalkan? Mampukah kau bertahan dengan hidupku yang malang? Sanggupkah kau meyakinkan di saat aku bimbang?  Celakanya, hanya kaulah yang benar-benar aku tunggu Hanya kaulah yang benar-benar memahamiku Kau pergi dan hilang, ke mana pun kau suka  Celakanya, hanya kaulah yang pantas untuk kubanggakan Hanya kaulah yang sanggup untuk aku andalkan ...
Itu Aku;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5h5w6RwapmmwGn4vAyHvU7;['indonesian alternative rock', 'indonesian pop'];Ribuan hari aku menunggumu Jutaan lagu tercipta untukmu Apakah kau akan terus begini? Masih adakah celah di hatimu Yang masih bisa aku 'tuk singgahi? Cobalah aku kapan engkau mau  Tahukah lagu yang kau suka? Tahukah bintang yang kau sapa? Tahukah rumah yang kau tuju? Itu aku Tahukah lagu yang kau suka? Tahukah bintang yang kau sapa? Tahukah rumah yang kau tuju? Itu aku  Coba keluar di malam badai Nyanyikan lagu yang kau suka Maka kesejukan yang kau rasa (ah-ah-ah) ...
Sahabat Sejati;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6WUqv9T3RPTHHNKw0zVJuM;['indonesian alternative rock', 'indonesian pop'];Sahabat sejatiku Hilangkah dari ingatanmu Di hari kita saling berbagi Dengan kotak sejuta mimpi  Aku datang menghampirimu Kuperlihatkan semua hartaku Kita s'lalu berpendapat Kita ini yang terhebat Kesombongan di masa muda yang indah  Aku raja kaupun raja Aku hitam kaupun hitam ...
Yang Terlewatkan;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1oubgWGfU1ZV5tkq5nTzNg;['indonesian alternative rock', 'indonesian pop'];Kemana kau selama ini? Bidadari yang 'ku nanti Kenapa baru sekarang kita dipertemukan? Sesal takkan ada arti Karena semua telah terjadi Kini kau telah menjalani, du-du-du-du-du Sisa hidup dengannya  Mungkin salahku melewatkanmu ...
Melompat Lebih Tinggi;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7Hun5YHQ5TEe9j97cU5XPg;['indonesian alternative rock', 'indonesian pop'];Kita berlari dan terus 'kan bernyanyi Kita buka lebar pelukan mentari Bila ku terjatuh nanti Kau siap mengangkat aku lebih tinggi Uh, uh, uh  Seperti pedih yang telah kita bagi Layaknya luka yang telah terobati Bila kita jatuh nanti Kita siap 'tuk melompat lebih tinggi  Bersama kita bagai hutan dan hujan Aku ada kar'na kau telah tercipta, ha-ah ...
J.A.P;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0MuoB1kwBnXzA0b6eOggDY;['indonesian alternative rock', 'indonesian pop'];Lelap haru di taman Bias makna yang terpendam Alas tonggak harapan  Belai indah matamu Teman mimpi tanpa jemu Biar terkadang semu  Untaian bunga canda Tempat kau lepaskan tawa Tenang hati terbaca  Kini tiba waktuku Untuk puitiskan sayang Untuk katakan cinta  Jadikanlah aku pacarmu 'Kan kubingkai selalu indahmu ...
Pejantan Tangguh;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3tSNfa01Br0C104CWi6cVo;['indonesian alternative rock', 'indonesian pop'];Jantan, pejantan tangguh itu yang kuharap ada padaku Agar, agar diriku bisa melumpuhkan tingkah liarmu  Jangan, jangan siakan kehadiranku pada mimpimu Karena hanya lewat mimpi 'ku bisa menjamahmu juga memilikimu  Ajari aku 'tuk jadi pejantan tangguh Mungkin terlalu lama aku telah bersembunyi Menatap matahari pun aku 'tak mampu Udara malam pun terlalu menusuk langkahku ...
Mudah Saja;Sheila On 7;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1hIauHwkz5X8nPFT6YS8Z1;['indonesian alternative rock', 'indonesian pop'];Tuhan Aku berjalan menyusuri malam Setelah patah hatiku Aku berdoa semoga saja Ini terbaik untuknya  Dia bilang, Kau harus bisa seperti aku Yang sudah biarlah sudah  Mudah saja bagimu ...
Kenanglah Aku;NaFF;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0zJIPpVcHKWqmf2FaKXbQQ;['indonesian pop', 'indonesian pop rock'];Karamnya cinta ini Tenggelamkanku di duka yang terdalam Hampa hati terasa Kau tinggalkanku meski ku tak rela  Salahkah diriku hingga saat ini Ku masih mengharap kau 'tuk kembali?  Mungkin suatu saat nanti Kautemukan bahagia meski tak bersamaku ...
Akhirnya Ku Menemukanmu;NaFF;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6BoyG3bQ8rjDdqatMg5IWM;['indonesian pop', 'indonesian pop rock'];Akhirnya ku menemukanmu Saat hati ini mulai merapuh  Akhirnya ku menemukanmu Saat raga ini ingin berlabuh  Ku berharap engkaulah Jawaban segala risau hatiku Dan biarkan diriku Mencintaimu hingga ujung usiaku  Jika nanti kusanding dirimu ...
Terendap Laraku;NaFF;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/75oKENo18qceQGUKA7fZGc;['indonesian pop', 'indonesian pop rock'];Resah jiwaku menepi Mengingat semua yang terlewati Saat kau masih ada di sisi Mendekapku dalam hangatnya cintamu  Lambat sang waktu berganti Endapkan laraku di sini Coba 'tuk lupakan bayangan dirimu Yang selalu saja memaksa 'tuk merindumu  Sekian lama aku mencoba Menepikan diriku di redupnya hatiku Letih menahan perih yang kurasakan ...
Tak Seindah Cinta Yang Semestinya;NaFF;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5DJilCqGJFPyTpXyYGzOL5;['indonesian pop', 'indonesian pop rock'];Aku mencintaimu Setulus hatiku Aku menyayangimu Dengan sepenuh jiwaku  Aku mengasihimu Sepanjang usiaku Aku menginginkanmu Lebih dari apa pun  Meski tak seindah yang kau mau Tak sesempurna cinta yang semestinya Namun aku mencintaimu ...
Kau Masih Kekasihku;NaFF;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4bf1MapeofdB3XKUqDMUOm;['indonesian pop', 'indonesian pop rock'];Jauh di lubuk hatiku Masih terukir namamu Jauh di dasar jiwaku Engkau masih kekasihku  Tak bisa kutahan laju angin Untuk semua kenangan yang berlalu Hembuskan sepi Merobek hati  Meski raga ini tak lagi milikmu Namun di dalam hatiku, sungguh engkau hidup Entah sampai kapan Kutahankan rasa cinta ini  ...
Kaulah Hidup dan Matiku;NaFF;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/68JSq7FPxnLiommik8RzfF;['indonesian pop', 'indonesian pop rock'];Kaulah darahku Juga nadiku  Kaulah nafasku Juga jantungku Engkaulah hatiku Dan juga jiwaku  Aku mau hidup denganmu Aku mau matipun karenamu Aku mau disisa waktuku bersamamu  Kaulah senyumku Juga tawaku Kaulah damaiku ...
Cinta Ini Membunuhku;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0Q6w6VvW9b3fiCH6LIKS8m;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Kau membuatku berantakan Kau membuatku tak karuan Kau membuatku tak berdaya Kau menolakku, acuhkan diriku  Bagaimana caranya untuk Meruntuhkan kerasnya hatimu? Kusadari, ku tak sempurna Ku tak seperti yang kau inginkan  Kau hancurkan aku dengan sikapmu ...
Pergilah Kasih;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0CVFMnfGFI8iIZisyTCEw1;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Tak pernah kusangka ini terjadi Kisah cinta yang suci ini Kau tinggalkan begitu saja Sekian lama kita berdua Tak kusangka cepat berlalu 'Tuk mencari kesombongan diri Lepas segala yang pernah kau ucapkan Kau tinggalkan daku  Pergilah kasih kejarlah keinginanmu ...
Merindukanmu;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2lD49M2JEBflpIzf0gpfyR;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Saat aku tertawa di atas semua Saat aku menangisi kesedihanku Aku ingin engkau selalu ada Aku ingin engkau aku kenang  Selama aku masih bisa bernafas Masih sanggup berjalan, 'ku 'kan slalu memujamu Meski 'ku tak tahu lagi engkau ada di mana Dengarkan aku, 'ku merindukanmu ...
Diantara Kalian;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/42GlkjqJpfImjE0SGg7qoH;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Kuakui ku sangat sangat menginginkanmu Tapi kini kusadar ku diantara kalian Aku tak mengerti ini semua harus terjadi  Kuakui ku sangat sangat mengharapkanmu Tapi kini kusadar ku tak akan bisa Aku tak mengerti ini semua harus terjadi  Lupakan aku kembali padanya Aku bukan siapa siapa untukmu Ku cintaimu tak berarti bahwa Ku harus memilikimu s'lamanya ...
Sudahi Perih ini;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6cSbZCNoy0NVmUjHrBQxhx;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Apa yang harus kulakukan lagi Bila kau tak setia Karena aku hanya seorang manusia Yang tak kau anggap  Aku t'lah coba untuk memahamimu Tapi kau tak peduli  Cukup sudah Kau sakiti aku lagi Serpihan perih ini Akan ku bawa mati ...
Rindu 1/2 Mati;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3UFwpaiegbEuX6QfIQItcj;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Aku ingin engkau ada di sini Menemaniku saat sepi, menemaniku saat gundah Berat hidup ini tanpa dirimu 'Ku hanya mencintai kamu, 'ku hanya memiliki kamu  Aku rindu setengah mati kepadamu Sungguh 'ku ingin kau tahu Aku rindu setengah mati ...
Apa Salahku;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/04vscLp7U6YnhQP74WSACW;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Apa salahku? kau buat begini Kau tarik ulur hatiku hingga sakit yang ku rasa Apa memang ini yang kamu inginkan? Tak ada sedikitpun niat 'tuk serius kepadaku  Katakan yang sebenarnya Jangan mau tak mau seperti ini Akhirnya, kini aku mengerti Apa yang ada di pikiranmu selama ini Kau hanya ingin permainkan perasaanku Tak ada hati, tak ada cinta ...
Natural;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3W6ugxBJKADQrELeOV8EQ2;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Ku suka kamu apa adanya Senatural mungkin aku lebih suka Ku suka kamu begini saja Bukan karena ada apa-apanya dari yang kau punya  Aku hidup di dunia Ingin tenang, baik-baik saja Bersamamu, aku bisa melewati itu  Bukan aku yang mencarimu Bukan kamu yang mencari aku Cinta yang mempertemukan ...
Dengarlah Sayang;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5e4pAydhBFQplu2mvreHb4;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Kau selalu mempercayaiku Padahal ku sedang berbohong Bertubi-tubi ku melukaimu  Cintamu tak berubah Tetap seperti dulu  Dengarlah, Sayang, aku cinta padamu Maafkan aku membuat engkau sengsara Ku baru sadar, hanya engkau yang mampu Mencintaiku dengan sepenuh hatimu ...
Cinta Sampai Disini;D’MASIV;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6Fos2FfKagJX8NUP8qzn27;['indonesian pop', 'indonesian pop rock', 'malaysian pop'];Mencoba 'tuk pahami Mencari celah hatimu Bila harus menangis, aku 'kan menangis Namun, air mata ini telah habis  Segalanya telah kuberikan Tapi kau tak pernah ada pengertian Mungkin kita harus jalani Cinta memang cukup sampai di sini  ...
Tapi Bukan Aku;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0BrH4b7su9uLELM1h5Xlzw;['indonesian pop', 'indonesian pop rock'];Jangan lagi kau sesali keputusanku Ku tak ingin kau semakin 'kan terluka Tak ingin kupaksakan cinta ini Meski tiada sanggup untuk kau terima  Aku memang manusia paling berdosa Khianati rasa demi keinginan semu Lebih baik jangan mencintai aku dan semua hatiku Karena takkan pernah 'kan kau temui cinta sejati  ...
Demi Cinta;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2SscarnRY3zdkORvPu9JGZ;['indonesian pop', 'indonesian pop rock'];Maaf, ku telah menyakitimu Ku telah kecewakanmu Bahkan kusia-siakan hidupku Dan kubawa kau s'perti diriku  Walau hati ini t'rus menangis Menahan kesakitan ini Tapi kulakukan semua demi cinta  Akhirnya juga harus kurelakan Kehilangan cinta sejatiku Segalanya t'lah kuberikan Juga semua kekuranganku  Jika memang ini yang terbaik ...
Bila Rasaku Ini Rasamu;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5v3yHNK2lYzS3gMPlsugoP;['indonesian pop', 'indonesian pop rock'];Aku memang terlanjur mencintaimu Dan tak pernah kusesali itu Seluruh jiwa telah kuserahkan Menggenggam janji setiaku  Kumohon jangan jadikan semua ini Alasan kau menyakitiku Meskipun cintamu tak hanya untukku Tapi cobalah sejenak mengerti  ...
Aku Harus Jujur;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5NmrJDP3qgv52028oIDRor;['indonesian pop', 'indonesian pop rock'];Ampuni aku bila ku menyayangimu Saat aku bersamanya Pahamilah bahwa rasa cinta kara Datang tak terduga  Kau tahu aku tak sendiri Dan ku harap kau mengerti  Aku pasti memilih siapa yang aku cinta Dia atau dirimu Walau pastikan ada terluka tersakiti Tapi harus ku lakukan  Demi semua rasa cinta Yang t'lah terbagi Antara kita, maafkanlah, wo-o ...
Mengenangmu;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6l9L0ssWzD5XI1aJgVFpaS;['indonesian pop', 'indonesian pop rock'];Takkan pernah habis air mataku Bila ku ingat tentang dirimu, hu-uh Mungkin hanya kau yang tahu Mengapa sampai saat ini ku masih sendiri?  Adakah disana kau rindu padaku? Meski kita kini ada di dunia berbeda Bila masih mungkin waktu ku putar Kan kutunggu dirimu  Biarlah kusimpan sampai nanti aku kan ada di sana Tenanglah dirimu dalam kedamaian ...
Tak Lekang Oleh Waktu;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3EQ3PxdbrwVSRGrUjTVptK;['indonesian pop', 'indonesian pop rock'];Seputih cinta ini, ingin kulukiskan Di dasar hatiku Kesetiaan janjiku untuk pertahankan Kasihku padamu  Bukalah mata hati Ku masih cumbui bayang dirimu di dalam mimpi Yang mungkin takkan pernah Membawamu di genggamku  Dirimu di hatiku, tak lekang oleh waktu Meski kau bukan milikku Intan permata yang tak pudar, tetap bersinar Mengusik kesepian jiwaku, oh Oh-wo-wo ...
Kejujuran Hati;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3y20ignzB4q3CogSdYymUY;['indonesian pop', 'indonesian pop rock'];Kuakui aku memang cemburu Setiap kali kudengar namanya kausebut Tapi ku tak pernah bisa Melakukan apa yang seharusnya kulakukan Karena memang kau bukan milikku  Kuakui aku merindukanmu Meski ternyata tak pernah kau merindukanku Tapi ku tak pernah bisa Melakukan apa yang seharusnya kuinginkan Karena memang kau bukan milikku  Sesungguhnya ku tak rela jika kau tetap bersama dirinya ...
Tertatih;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3FjhWR06XYtt1aSGWTamt3;['indonesian pop', 'indonesian pop rock'];Aku berjalan di dalam kesendirian Aku mencoba tak mengingatmu dan mengenangmu  Aku t'lah hancur lebih dari berkeping-keping Karena cintaku, karena rasaku yang tulus padamu  Begitu dalamnya aku terjatuh Dalam kesalahan rasa ini  Jujur, aku tak sanggup, aku tak bisa Aku tak mampu dan aku tertatih ...
Cinta Putih;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7nuIwfrf2JkWW4hapCJ2su;['indonesian pop', 'indonesian pop rock'];Apa jadinya hati yang terbagi Di separuh perjalananku Rusaklah sudah cinta putih ini Keinginan tiada sejalan, dengan kenyataan hidup  Betapa ku pasrahkan hatiku Betapa aku mencintaimu Tapi apa yang kau beri untukku? Kau tukar semua dengan luka dan kesakitanku  Khianati, sebisa dirimu mengkhianati ...
Kesalahan Yang Sama;Kerispatih;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/7xroALtpPO6GDZe8teymEc;['indonesian pop', 'indonesian pop rock'];Dulu memang aku pernah salah Dan semuanya telah ku lakukan Namun bukan berarti hidup dan cintaku Tak tertuju padamu  Saat ini sejenak dengarkanlah, sayang Semua itu hanya perjalanan Dan mungkin aku akan terjatuh lagi Di kesalahan yang sama, oh  Hanya satu inginnya hatiku ...
Hapus Aku;Nidji;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6MPo0FYKvO0AewUJoL9GUu;['indonesian pop', 'indonesian pop rock'];Tuliskan kesedihan Semua tak bisa kauungkapkan Dan kita 'kan bicara Dengar hatiku  Buang semua puisi antara kita berdua Kaubunuh dia, sesuatu yang kusebut itu cinta  Yakinkan aku, Tuhan, dia bukan milikku Biarkan waktu, waktu hapus aku Sadarkan aku, Tuhan, dia bukan milikku Biarkan waktu, waktu hapus aku ...
