judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Bertaut;Nadin Amizah;Lagu indie full indo;https://open.spotify.com/track/630DpnzdfjdVqv2yLfPbAX;['indonesian pop'];Bun, hidup berjalan seperti bajingan Seperti landak yang tak punya teman Ia menggonggong bak suara hujan Dan kau pangeranku, mengambil peran  Bun, kalau saat hancur, ku disayang Apalagi saat ku jadi juara Saat tak tahu arah, kau di sana Menjadi gagah saat ku tak bisa  Sedikit kujelaskan tentangku dan kamu Agar seisi dunia tahu  Keras kepalaku sama denganmu Caraku marah, caraku tersenyum Seperti detak jantung yang bertaut ...
Nala;Tulus;Lagu indie full indo;https://open.spotify.com/track/3AdEZRmsa3zviTr2Whx3zI;['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter'];Tentang Nala Dan hati yang sedang berbunga Malam nanti Ada janji yang ditunggunya  Dipilihnya Baju terpantas dan bergaya Tak sabarnya Ingin segera malam tiba  Tujuh tepat Pesan singkat diterimanya ...
Angin Pujaan Hujan;Payung Teduh;Lagu indie full indo;https://open.spotify.com/track/43LZAANFvlIKMgcU4QiYBx;['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter'];Datang dari mimpi semalam Bulan bundar Bermandikan sejuta cahaya Di langit yang merah  Ranum seperti anggur Wajahmu membuai mimpiku  Sang pujaan tak juga datang ...
Kita usahakan rumah itu;Sal Priadi;Lagu indie full indo;https://open.spotify.com/track/1x9jnpPOAMSrr7DuIG5jMl;['indonesian pop', 'malang indie'];Kita usahakan rumah itu Dari depan akan tampak sederhana Tapi kebunnya luas Tanamannya mewah, megah  Kita usahakan rumah itu Dari depan akan tampak sederhana Tapi dibuat kuat Dirancang muat, lega  Urusan perabotan dan wangi-wangian Kuserahkan pada s'leramu yang lebih maju Tapi tata ruang, aku ikut pertimbangkan Kar'na kalau nanti kita punya kesibukan ...
Pegang Tanganku;Nosstress;Lagu indie full indo;https://open.spotify.com/track/6xHRfpo0kMRNuZ3v1e3xYF;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Pegang tanganku Hentikan tawamu sejenak Sudah terlalu banyak 'tuk senang Sudah saatnya merenung dan bersyukur  Oh, indahnya menjalani denganmu Oh, nikmatnya bersamamu Tapi kita harus mulai mengerti Tapi kita harus mulai batasi Kar'na, kar'na, kar'na  Indah itu tak selalu ada Senang itu sementara Jika senang, jangan terlalu Jika sedih, jangan terlalu  ...
menangis di jalan pulang;Nadin Amizah;Lagu indie full indo;https://open.spotify.com/track/4dzRG1dWHna5Klwp8AByH7;['indonesian pop'];Lagu dan serapah terdengar di mobilmu Saling mencekik, mencerna kata makian Jangan, jangan ucap kata itu lagi Jangan lupa, kita saling mencintai  Dan Senayan menjadi saksi Bodoh dan sayang, hancur lebur kita terjadi ...
Happiness;Rex Orange County;Lagu indie full indo;https://open.spotify.com/track/7aSyG7cskkG3zhfO2JLxq3;['bedroom pop'];I'll be the one that stays 'til the end And I'll be the one that needs you again And I'll be the one that proposes in a garden of roses And truly loves you long after our curtain closes  But will you still love me when nobody wants me around? When I turn 81 and forget things, will you still be proud?  'Cause I am the one who's waited this long And I am the one that might get it wrong ...
Sedikit Keluh Malam Ini;Elegi;Lagu indie full indo;https://open.spotify.com/track/4MUN2Hc6m1kJZjfaUwh8zA;['indonesian folk'];Malam seperti terlalu lelah Rembulan pun terlihat kelabu Dingin pun datang menjemputku Memelukku  ...
P.S. I LOVE YOU;Paul Partohap;Lagu indie full indo;https://open.spotify.com/track/1w3azB0VuRFp79AduIwrIy;['indonesian lo-fi pop'];The only place I call home You are Every hope and dream I've ever had You are In other lifetimes, without any doubt I'll keep choosing you  Like a cool breeze on a summer day You are Like a brightest star up in the sky Girl, you shine Keep making me wanting more Girl, you are what I am looking for  I love you (love you, oh) I love you in every universe You'll always be the first ...
Langit Abu-Abu;Tulus;Lagu indie full indo;https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O;['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter'];Tak mungkin secepat itu kau lupa Air mata sedihmu kala itu Mengungkapkan semua kekurangannya Semua dariku yang tak dia punya  Daya pikat yang memang engkau punya Sungguh, sungguh, ingin aku lindungi Dan setelah luka-lukamu reda Kau lupa, aku juga punya rasa  Lalu kau pergi, kembali dengannya Aku pernah menyentuhmu, apa kau malu?  Di bawah basah langit abu-abu Kau di mana? Di lengangnya malam menuju Minggu ...
Sorai;Nadin Amizah;Lagu indie full indo;https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf;['indonesian pop'];Hu-uh-uh Hu-uh-uh Hu-uh-uh Ho-ho-uh  Langit dan laut saling membantu Mencipta awan, hujan pun turun Ketika dunia saling membantu Lihat, cinta mana yang tak jadi satu?  Kau memang manusia sedikit kata Bolehkah aku yang berbicara? Kau memang manusia tak kasat rasa ...
Garis Terdepan;Fiersa Besari;Lagu indie full indo;https://open.spotify.com/track/7vbZI0mSwt6rpsnAoAAUns;['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk'];Bilur makin terhampar Dalam rangkuman asa Kalimat hilang makna Logika tak berdaya  Di tepian nestapa Hasrat terbungkam sunyi Entah aku pengecut Atau kau tidak peka  Ku mendambakanmu, mendambakanku  ...
Nanti Kita Seperti Ini;Batas Senja;Lagu indie full indo;https://open.spotify.com/track/2NjbJR8y083mOV59255QSe;['indonesian folk'];Ini gambaran kita suatu hari nanti Set'lah sekian lama kita jalani Lewati masa-masa yang berarti  Kini ku sudah yakin pada satu hati Yang kurasa tepat untuk temani Sekarang hingga aku tua nanti  Ingin punya rumah 'tuk tempat bermesra Kau dipanggil ibu, sementara aku ayah Bertukar cerita di ruang k'luarga Bercengk'rama dan menimang buah hati kita  ...
One Only;Pamungkas;Lagu indie full indo;https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC;['indonesian pop', 'indonesian singer-songwriter'];Oh, there you are Sittin' still all stripes and lonely Hidin', wishin', waitin' While I'm, here I am Standin' still stare at you only Everythin' gets blurry  All I want is just to stay You can't shake me I would never dare let go Through the talkin' and the walkin' I will give you all my lovin'  Start countin' all the days Forever I will stay with you With you one only you Go far and roam about Comeback and callin' out to me To me one only me  Oh, I'm in love What did I do to deserve you ...
Wish You Were Here;Neck Deep;Lagu indie full indo;https://open.spotify.com/track/4Ssi6tKwrTHi5qvDndrZRP;['pop punk', 'uk pop punk'];Take it slow, tell me all How you've grown just for me Could we all reminisce? Better yet, here's a pen Make a list Fill it full of all the things I've missed  'Cause I can barely drive past the school Without stopping to think of you And how we used to act the fool But worst of all I wish I called At least a thousand times or more Just to hear what I've been missing  If a picture is all that I have I can picture the times that we won't get back If I picture it now it don't seem so bad Either way, I still wish you were here  Don't say everything's meant to be 'Cause you know it's not what I believe Can't help but think that it should've been me Either way, I still wish you were here ...
Kasur Tidur;Idgitaf;Lagu indie full indo;https://open.spotify.com/track/6tuPpq1y6SEzoZD4iPTYKI;['indonesian pop'];Malam-malam siap pulang Membasuhkan diri dan tertidur lelap Di atas kapuk terlintas benak  Kau sekilas serupa dengan kasur Tujuan terakhirku kondisi apapun Kau pun sama begitu  Peluk aku saat meringkuk sesenggukan Temaniku saat kesepian Saksi doaku kala kebingungan Penuhi nyawaku Kau seperti kasur tidur Pejamkan raga yang hancur  Pagi-pagi sulit bangkit ...
Monolog;Pamungkas;Lagu indie full indo;https://open.spotify.com/track/77vx7sGjdqwdnQL968t8oY;['indonesian pop', 'indonesian singer-songwriter'];Gelap di dalam tanya Menyembunyikan rahasianya Letih, kehabisan kata Dan kita pada akhirnya diam  Bunga di bulan sepi Jatuh terdampar, tersasar  Alasan masih bersama ...
Rehat;Kunto Aji;Lagu indie full indo;https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm;['indonesian indie', 'indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter'];Serat-serat harapan masih terjalin Suaramu terdengar masihlah nyaring Dan bergema di ruang-ruang hatimu  Tenangkan hati Semua ini bukan salahmu Jangan berhenti Yang kautakutkan, takkan terjadi  ...
Scott Street;Phoebe Bridgers;Lagu indie full indo;https://open.spotify.com/track/6Uwi2Qk3H7fM4b4W4ExrAp;['indie pop', 'la indie', 'pov: indie'];"Walking Scott Street, feeling like a stranger With an open heart, open container I've got a stack of mail and a tall can It's a shower beer, it's a payment plan  There's helicopters over my head Every night when I go to bed Spending money and I earned it When I'm lonely, that's when I'll burn it  Do you feel ashamed When you hear my name?  I asked you, ""How is your sister? I heard she got her degree"" And I said, ""That makes me feel old"" ..."
Rayuan Perempuan Gila;Nadin Amizah;Lagu indie full indo;https://open.spotify.com/track/1nYdkPCbHdYi4w7s2L6SHA;['indonesian pop'];Menurutmu, berapa lama lagi kau 'kan mencintaiku? Menurutmu, apa yang bisa terjadi dalam sewindu? Bukan apa, hanya bersiap, tak ada yang tahu, aku takut Tak pernah ada yang lama menungguku sejak dulu  Yang terjadi sebelumnya Semua orang takut padaku, wo-oh-oh  Memang tidak mudah Mencintai diri ini Namun, aku berjanji Akan mereda, wo-oh-oh, seperti semestinya  Menurutmu, apa benar saat ini kau masih mencintaiku? Menurutmu, apa yang bisa dicinta dari diriku? ...
Jiwa Yang Bersedih;Ghea Indrawari;Lagu indie full indo;https://open.spotify.com/track/6XsFgTG4dY768oIB4Dmeu0;['indonesian pop'];(Ta-na) (Ta-na-na-na, ha)  Kemarilah Singgah dulu sebentar Perjalananmu jauh Tak ada tempat berteduh  Menangislah Kan kau juga manusia Mana ada yang bisa berlarut-larut Berpura-pura sempurna  Sampaikan pada jiwa yang bersedih Begitu dingin dunia yang kauhuni Jika tak ada tempatmu kembali Bawa lukamu, biar aku obati  Tidakkah letih kakimu berlari? Ada hal yang tak mereka mengerti Beri waktu 'tuk bersandar sebentar ...
Membasuh;Hindia;Lagu indie full indo;https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb;['indonesian pop'];Selama ini Kunanti Yang kuberikan datang berbalik  Tak kunjung pulang Apa pun yang terbilang Di daftar pamrihku seorang  Telah kusadar hidup bukanlah Perihal mengambil yang kau tebar Sedikit air yang kupunya Milikmu juga bersama  Bisakah kita tetap memberi Walau tak suci? Bisakah terus mengobati Walau membiru?  Cukup besar 'tuk mengampuni 'Tuk mengasihi Tanpa memperhitungkan masa yang lalu Walau kering Bisakah kita tetap membasuh?  Kita bergerak dan bersuara Berjalan jauh tumbuh bersama ...
Semua Aku Dirayakan;Nadin Amizah;Lagu indie full indo;https://open.spotify.com/track/2x3vwXWuecPrRqgEUuSUJA;['indonesian pop'];"""Terima kasih,"" katanya Semua aku dirayakan ""Jangan menangis,"" ku dibuai Sampai tenang  Diciumnya api marahku Ternyata kacau bisa luluh ""Jangan menangis,"" biar tenang Ku dibuai  Jika malam datang Dan takut menyerang Kaugenggam apa yang kuragukan  Tiada yang bilang ..."
Satu-Satu;Idgitaf;Lagu indie full indo;https://open.spotify.com/track/5rFNflUKMTsOlBVdGv1ahL;['indonesian pop'];Mata pernah melihat Telinga pernah mendengar Badan pernah merasa Terekam jelas, seakan terjadi baru saja, hm-mm  Siapakah yang salah? Siapa yang tanggung jawab? Waktu terus berjalan Terasa salah karena ada yang belum selesai, oh-oh-oh  Aku sudah tak marah Walau masih teringat Semua yang terjadi kemarin Jadikanku yang hari ini  Aku sudah tak benci Walau nyatanya merugi Terdengar tidaknya kata maaf Dada lapang terima semua  Akan ada masa depan ...
Tawa;Nadin Amizah;Lagu indie full indo;https://open.spotify.com/track/2cUtg4hpCug4Gc9aibZIYV;['indonesian pop'];Aku langit dan hujannya, angin ribut dan petirnya Besar kuat, mematikan, lemah lembut, menghidupkan Kunyanyikan semuanya, bertelanjang dengan luka Kau 'kan menjadi saksinya, lihat aku yang menganga  Sebuah buku yang terbuka Mudah kau tau apa c'ritanya Siapa tau yang t'lah kau baca Kau aminkan kar'na kau tau juga, ho-woah-oh-oh  Tertawalah, tertawa Peluk semua doa ...
Itu Aku;raissa anggiani;Lagu indie full indo;https://open.spotify.com/track/5SicKKsUufuzKZASHO9eDE;['indonesian lo-fi pop', 'indonesian pop'];Harummu terasa sampai sini S'perti pertama kali berjumpa Walau itu tak lagi yang kucari Egoiskah aku inginkan utuhmu?  Dan kau bersanding dengan dirinya Berbohong jika kurasa biasa Jauh di sini ku inginkanmu Di jangkauanku melepas rindu  Ada yang belum bisa terbiasa Itu aku, itu aku ...
Ijinkan Aku Menyayangimu;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/108AjsNJYPMrZWecK7xNkF;['classic indonesian rock'];Andai kau izinkan Walau sekejap memandang Kubuktikan kepadamu Aku memiliki rasa  Cinta yang kupendam Tak sempat aku nyatakan Karena kau t'lah memilih Menutup pintu hatimu  Izinkan aku membuktikan Inilah kesungguhan rasa Izinkan aku menyayangimu  Sayangku, oh-oh Dengarkanlah isi hatiku ...
Ibu;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/0wjQLb0MLuewg3qPrRaQRR;['classic indonesian rock'];Ribuan kilo jalan yang kau tempuh Lewati rintang untuk aku, anakmu Ibuku sayang, masih terus berjalan Walau tapak kaki penuh darah, penuh nanah  Seperti udara Kasih yang engkau berikan Tak mampu ku membalas Ibu Ibu  ...
Pesawat Tempurku;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/7K3ONBAbD4DyE7I2J8dGo5;['classic indonesian rock'];Waktu kaulewat aku sedang mainkan gitar Sebuah lagu yang kunyanyikan tentang dirimu Seperti kemarin kamu hanya lemparkan senyum Lalu pergi begitu saja bagai pesawat tempur  Hei, kau yang manis, singgahlah dan ikut bernyanyi Sebentar saja nona, sebentar saja, hanya sebentar Rayuan mautku tak membuat kau jadi galak Bagai seorang diplomat ulung engkau mengelak  Kalau saja aku bukanlah penganggur Sudah kupacari kau Jangan bilang tidak, bilang saja iya Iya, lebih baik daripada kau menangis  Penguasa, penguasa Berilah hambamu uang Beri hamba uang Beri hamba uang  ...
Kumenanti Seorang Kekasih;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/29npeTLDWj1ym5exSoVKwv;['classic indonesian rock'];Bila mentari bersinar lagi Hatiku pun ceria kembali (asyik) Kutatap mega tiada yang hitam Betapa indah hari ini  'Ku menanti seorang kekasih Yang tercantik yang datang di hari ini Adakah dia 'kan selalu setia Bersanding hidup penuh pesona? Harapanku ...
Aku Bukan Pilihan;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/3SB9BNY4bTILdI5NOJ3jvc;['classic indonesian rock'];Kini ku mengungkap tanya Siapakah dirinya Yang mengaku kekasihmu itu? Aku tak bisa memahami  Ketika malam tiba Ku rela kau berada Dengan siapa kau melewatinya Aku tak bisa memahami  Aku lelaki tak mungkin menerimamu bila Ternyata kau mendua, membuatku terluka ...
Surat Buat Wakil Rakyat;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/6GGTz7rKeY7plaGMI6Uacx;['classic indonesian rock'];"Untukmu yang duduk sambil diskusi Untukmu yang biasa bersafari Di sana, di gedung DPR  Wakil rakyat kumpulan orang hebat Bukan kumpulan teman-teman dekat Apalagi sanak famili  Di hati dan lidahmu kami berharap Suara kami tolong dengar lalu sampaikan Jangan ragu, jangan takut karang menghadang Bicaralah yang lantang, jangan hanya diam  Di kantong safarimu kami titipkan Masa depan kami dan neg'ri ini Dari Sabang sampai Merauke  Saudara dipilih, bukan dilotre Meski kami tak kenal siapa saudara Kami tak sudi memilih para juara Juara diam, juara ""he'eh"", juara ""hahaha""  ..."
Galang Rambu Anarkhi;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/6PpTVydwQeUeERvsomUx8Z;['classic indonesian rock'];Galang Rambu Anarki, anakku Lahir awal Januari menjelang pemilu Galang Rambu Anarki, dengarlah Trompet tahun baru menyambutmu  Galang Rambu Anarki, ingatlah Tangisan pertamamu Ditandai BBM membumbung tinggi  Maafkan kedua orang tuamu kalau (Tak mampu beli susu) BBM naik tinggi (susu tak terbeli) Orang pintar tarik subsidi Mungkin bayi kurang gizi  ...
Sore Tugu Pancoran;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/6BWSb2Fzif4VyYW7ZNp9bf;['classic indonesian rock'];Si Budi kecil kuyup menggigil Menahan dingin tanpa jas hujan Di simpang jalan Tugu Pancoran Tunggu pembeli jajakan koran  Menjelang Magrib, hujan tak reda Si Budi murung menghitung laba Surat kabar sore dijual malam Selepas Isya, melangkah pulang  ...
Tikus - Tikus Kantor;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/1DhPxwTULdwKNm68G3TiB6;['classic indonesian rock'];Kisah usang tikus-tikus kantor Yang suka berenang di sungai yang kotor Kisah usang tikus-tikus berdasi Yang suka ingkar janji lalu sembunyi  Di balik meja teman sekerja Di dalam lemari dari baja  Kucing datang cepat ganti muka Segera menjelma bagai tak tercela Masa bodoh hilang harga diri ...
Guru Oemar Bakri;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/62BGFc2d5dpCIpntIi1EDD;['classic indonesian rock'];"Tas hitam dari kulit buaya Selamat pagi Berkata bapak Umar Bakri Ini hari aku rasa kopi nikmat sekali  Tas hitam dari kulit buaya Mari kita pergi memberi pelajaran ilmu pasti Itu murid bengalmu mungkin sudah menunggu  Laju sepeda kumbang di jalan berlubang Selalu begitu dari dulu waktu jaman Jepang Terkejut dia waktu mau masuk pintu gerbang Banyak polisi bawa senjata berwajah garang  Bapak Umar Bakri kaget apa gerangan? ""Berkelahi pak!"" jawab murid seperti jagoan Bapak Oemar Bakrie takut bukan kepalang Itu sepeda butut dikebut lalu cabut kalang kabut Cepat pulang  Busyet Standing dan terbang ..."
O.A.M;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/4VVpUClZ5ke7byFeL6msa0;['classic indonesian rock'];Tante-tante yang kesepian Bertingkah seperti perawan Berlomba-lomba mencari pasangan Persis oplet tua yang cari omprengan Di ujung jalan Saling berebut cari muatan  Slop dasi, gaun model Paris Eye shadow, parfum impor Duduk di belakang stir mobil Mercedes ...
Barang Antik;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/1Zb5bdUSwVIozEuj78aKbC;['classic indonesian rock'];Berjalan tersendat Di antara sedan-sedan licin mengkilat Dengan warna pucat Dan badan penuh cacat, sedikit berkarat  Hai, oplet tua dengan Bapak Supir Tua Cari penumpang di pinggiran ibu kota Sainganmu mikrolet, bajaj, dan bis kota Kini kau tersingkirkan oleh mereka  Bagai kutu jalanan Di tengah-tengah kota metropolitan Cari muatan untuk Nguber setoran, sisanya buat makan  Hai, oplet tua dengan Bapak Supir Tua Cari penumpang di pinggiran ibu kota ...
Sugali;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/74hwpu2ZA9Wq4g3if68Zxe;['classic indonesian rock'];Sua-sua-sua-suara berita Tertulis dalam koran Tentang seorang lelaki Yang sering keluar-masuk bui Jadi buronan polisi  Dar-der-dor suara senapan Sugali anggap petasan Tiada rasa ketakutan Punya ilmu kebal senapan Semakin lupa daratan  Lihat Sugali menari Di lokasi WTS kelas teri Asyik lembur sampai pagi Usai garong hambur uang Peduli setan  Di-di-du di-du-da-di-du Di-di-du di-du-du Di-di-du di-du-da-di-du ...
Kereta Tiba Pukul Berapa;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/2N29zvZdASNHYQ3HVujmYD;['classic indonesian rock'];Hilang sabar di hati Dan tak terbendung lagi waktu itu Lama memang kutunggu Kedatanganmu sobat karibku  Datang telegram darimu Dua hari yang lalu (tunggu aku) Di stasiun kereta itu pukul satu  Kupacu sepeda motorku Jarum jam tak mau menunggu Maklum rindu  Traffic light aku lewati Lampu merah tak peduli Jalan terus (asyik)  Di depan ada polantas ...
Ujung Aspal Pondok Gede;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/0nI6PdMcUXcJqBUbe1vnfr;['classic indonesian rock'];Di kamar ini, aku dilahirkan Di balai bambu buah tangan bapakku Di rumah ini, aku dibesarkan Dibelai mesra lentik jari Ibu  Nama dusunku Ujung Aspal Pondok Gede Rimbun dan anggun, ramah senyum penghuni dusun  Kambing sembilan, motor tiga bapak punya ...
Opiniku;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/41J7pH7T30xSQ7kD03ShoO;['classic indonesian rock'];Manusia sama saja Dengan binatang Selalu perlu makan Namun caranya berbeda Dalam memperoleh makanan  Binatang tak mempunyai akal dan pikiran Segala cara halalkan demi perut kenyang Binatang tak pernah tahu rasa belas kasihan Padahal di sekitarnya tertatih berjalan pincang  ...
Tince Sukarti Binti Machmud;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/6r0dNFtbfpLrpRrl4dw1oI;['classic indonesian rock'];Tince Sukarti binti Mahmud Kembang desa yang berwajah lembut Kuning langsat warna kulitnya Maklum ayah Arab ibunda Cina  Tince Sukarti binti Mahmud Ikal mayang engkau punya rambut Para jejaka takkan lupa Kerling nakal Karti memang menggoda  Jangankan lelaki muda terpesona Yang tua jompo pun gila Sejuta cinta antri di meja beranda Sukarti hanya tertawa  Bibirmu, hidungmu, indah menyatu ...
Berapa;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/5P1FGUvh0OPKdV32NBeQmf;['classic indonesian rock'];Berapa jauh seorang lelaki Tempuh jarak lalu jalan mendaki? Berapa cepat seorang lelaki Tanpa keluh sigap dia berlari? Berapa jauh seorang lelaki Tempuh jarak lalu jalan mendaki? Berapa cepat seorang lelaki Tanpa keluh sigap dia berlari?  Berapa dalam seorang lelaki Selami lautan demi tepati janji? Berapa keras seorang lelaki Pecahkan cadas di atas kaki sendiri? Berapa dalam seorang lelaki Selami lautan demi tepati janji? Berapa keras seorang lelaki Pecahkan cadas di atas kaki sendiri?  Berapa jauh seorang lelaki Tempuh jarak lalu jalan mendaki? Berapa cepat seorang lelaki ...
Maaf Cintaku;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/5Lf4VPUfd9C0BI9pQoIh4N;['classic indonesian rock'];Ingin kuludahi mukamu yang cantik Agar kau mengerti bahwa kau memang cantik Ingin kucongkel keluar indah matamu Agar engkau tahu memang indah matamu  Harus kuakui bahwa aku pengecut Untuk menciummu juga merabamu Namun aku tak takut untuk ucapkan Segudang kata cinta padamu  ...
Siang Seberang Istana;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/1EQU27FnRgknRFYt1ag8W5;['classic indonesian rock'];S'orang anak kecil bertubuh dekil Tertidur berbantal sebelah lengan Berselimut debu jalanan  Rindang pohon jalan menunggu rela Kawan setia sehabis bekerja Siang di seb'rang sebuah istana Siang di seb'rang istana sang raja  Kotak semir mungil dan sama dekil Benteng rapuh dari lapar memanggil Gardu dan mata para penjaga Saksi nyata Yang sudah terbiasa  Tamu negara tampak terpesona Mengelus dada, gelengkan kepala Saksikan perbedaan yang ada  ...
Galang Rambu Anarkhi;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/4tSrd9Mzhqnkvw02xnjweX;['classic indonesian rock'];Galang Rambu Anarki, anakku Lahir awal Januari menjelang pemilu Galang Rambu Anarki, dengarlah Trompet tahun baru menyambutmu  Galang Rambu Anarki, ingatlah Tangisan pertamamu Ditandai BBM membumbung tinggi  Maafkan kedua orang tuamu kalau (Tak mampu beli susu) BBM naik tinggi (susu tak terbeli) Orang pintar tarik subsidi Mungkin bayi kurang gizi  ...
Surat Buat Wakil Rakyat;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/1ows33UT1v8QSjqdYPY9bQ;['classic indonesian rock'];"Untukmu yang duduk sambil diskusi Untukmu yang biasa bersafari Di sana, di gedung DPR  Wakil rakyat kumpulan orang hebat Bukan kumpulan teman-teman dekat Apalagi sanak famili  Di hati dan lidahmu kami berharap Suara kami tolong dengar lalu sampaikan Jangan ragu, jangan takut karang menghadang Bicaralah yang lantang, jangan hanya diam  Di kantong safarimu kami titipkan Masa depan kami dan neg'ri ini Dari Sabang sampai Merauke  Saudara dipilih, bukan dilotre Meski kami tak kenal siapa saudara Kami tak sudi memilih para juara Juara diam, juara ""he'eh"", juara ""hahaha""  ..."
Tikus - Tikus Kantor;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/2dnwlc6oWedEoTOMopgdyg;['classic indonesian rock'];Kisah usang tikus-tikus kantor Yang suka berenang di sungai yang kotor Kisah usang tikus-tikus berdasi Yang suka ingkar janji lalu sembunyi  Di balik meja teman sekerja Di dalam lemari dari baja  Kucing datang cepat ganti muka Segera menjelma bagai tak tercela Masa bodoh hilang harga diri ...
PHK;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/1DjE8vWXhm90hPXRjEPyCU;['classic indonesian rock'];Lelaki renta setengah baya Geram di trotoar jalan Saat panas tikam kepala Seorang buruh disingkirkan  Bising mesin menyulut resah Masih bisa engkau pendam Canda anak-istri di rumah Bangkitkan kau untuk bertahan  Oh ya ya Oh ya ya Oh ya Oh ya ya Oh ya ya Oh ya  Pesangon yang engkau kantongi ...
Sapuku, Sapumu, Sapu - Sapu;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/08JGGWbgBRuhuiwWdpVHtn;['classic indonesian rock'];Tukang sapu, kuli PU, besar jasamu Oh kawan Dengan sapu ganyang sampah dan debu 'Tuk sesuap makan  Hari panas, hari hujan, memang tantangan Siapa bilang bukan Namun tugas tetap jalan, absen gaji melayang Maklum kuli harian  ...
Sugali;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/7j28cAjhUyxCN889Q3sLds;['classic indonesian rock'];Sua-sua-sua-suara berita Tertulis dalam koran Tentang seorang lelaki Yang sering keluar-masuk bui Jadi buronan polisi  Dar-der-dor suara senapan Sugali anggap petasan Tiada rasa ketakutan Punya ilmu kebal senapan Semakin lupa daratan  Lihat Sugali menari Di lokasi WTS kelas teri Asyik lembur sampai pagi Usai garong hambur uang Peduli setan  Di-di-du di-du-da-di-du Di-di-du di-du-du Di-di-du di-du-da-di-du ...
Matahari Bulan Dan Bintang;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/6AhCYm75GUaGkLFc9SiVb4;['classic indonesian rock'];Lirik lagu: Matahari Bulan Dan Bintang Aku sedang susah Perang saudara didepan mata Sana teman sini kawan Korban sudah berjatuhan  Dimana tempatkan diri Banyak orang yang kehilangan diri Wakil rakyatnya malah dagelan Sedangkan para pakar oleng dibentur kenyataan  Penyiar TV bergetar suaranya Rakyat yang lapar saling menerkam Ahli agama kewalahan Seiman kok perang ...
Barang Antik;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/66TdWwVfXCnJrwsM2zn4Wo;['classic indonesian rock'];Berjalan tersendat Di antara sedan-sedan licin mengkilat Dengan warna pucat Dan badan penuh cacat, sedikit berkarat  Hai, oplet tua dengan Bapak Supir Tua Cari penumpang di pinggiran ibu kota Sainganmu mikrolet, bajaj, dan bis kota Kini kau tersingkirkan oleh mereka  Bagai kutu jalanan Di tengah-tengah kota metropolitan Cari muatan untuk Nguber setoran, sisanya buat makan  Hai, oplet tua dengan Bapak Supir Tua Cari penumpang di pinggiran ibu kota ...
Ibu;Iwan Fals;Iwan Fals FULL ALBUM;https://open.spotify.com/track/55pKtqbuyOnVmsv9EsDqSg;['classic indonesian rock'];Ribuan kilo jalan yang kau tempuh Lewati rintang untuk aku, anakmu Ibuku sayang, masih terus berjalan Walau tapak kaki penuh darah, penuh nanah  Seperti udara Kasih yang engkau berikan Tak mampu ku membalas Ibu Ibu  ...
