judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
HAHAHA;Juicy Luicy;Indie galau;https://open.spotify.com/track/0coPXOjcMS7mhizONlReis;['indonesian pop'];Saat kau senang, ku pasti kaulupakan Saat tak tenang, tebak siapa yang datang Rindu kaubilang saat kau kesepian Lain kemarin, lain sekarang  Cerita malammu bersamanya Kudengarkan walau tahan air mata  Ha-ha-ha, ku tertawa Padahal sakit sebenarnya Bisa-bisanya kauanggapku bahagia Tak jelaskah ku kecewa?  ...
Sayangnya;Juicy Luicy;Indie galau;https://open.spotify.com/track/1nJBD2BPQehB4gmqH7FnaA;['indonesian pop'];Malam lebih dingin dari biasa Apa mungkin karena aku belum dapat terima? Kata kau utara akan berbeda Dengan laju kapalku yang mengarah tenggara  Tak lagi wajib kabari Bukan bagianku lagi Hidup sendiri-sendiri  Sayangnya, semua tak berjalan Sedangkan, bertahan bukan satu pilihan Sayangnya, kita hanya bisa mengenang Menikmati hujan lebih indah dari kenyataan  Oh, kata kau utara akan berbeda ...
Itu Aku;raissa anggiani;Indie galau;https://open.spotify.com/track/5SicKKsUufuzKZASHO9eDE;['indonesian lo-fi pop', 'indonesian pop'];Harummu terasa sampai sini S'perti pertama kali berjumpa Walau itu tak lagi yang kucari Egoiskah aku inginkan utuhmu?  Dan kau bersanding dengan dirinya Berbohong jika kurasa biasa Jauh di sini ku inginkanmu Di jangkauanku melepas rindu  Ada yang belum bisa terbiasa Itu aku, itu aku ...
Kita usahakan rumah itu;Sal Priadi;Indie galau;https://open.spotify.com/track/5Egm9N7FnzsThl1CFXB2mm;['indonesian pop', 'malang indie'];Kita usahakan rumah itu Dari depan akan tampak sederhana Tapi kebunnya luas Tanamannya mewah, megah  Kita usahakan rumah itu Dari depan akan tampak sederhana Tapi dibuat kuat Dirancang muat, lega  Urusan perabotan dan wangi-wangian Kuserahkan pada s'leramu yang lebih maju Tapi tata ruang, aku ikut pertimbangkan Kar'na kalau nanti kita punya kesibukan ...
Belum Mulai;Insomniacks;Indie galau;https://open.spotify.com/track/5MFi8dcCIGTiuUIC2loVQc;['malaysian pop'];Kuingat temu kali pertama, kita bahagia Kuingat malu rasanya kita duduk dan bicara  Bagaimana akhirnya bila Tak berujung saling bersama?  Kan kugenggam erat tanganmu Apa cukup bila hanya hari ini? Kucoba relakan, cinta harus selesai Meski belum mulai  Bagaimana akhirnya bila ...
Muak Untuk Memuja;Alone At Last;Indie Bandung 2000s;https://open.spotify.com/track/0QtqA7ibNZtR39W14XOLbG;['bandung indie', 'indonesian emo'];Kau berpindah yang terindah Perlu membual dari semua Semua percikan dan semua pesan Hirup udara untuk memuja  Rentan 'ku mengelak, lemah 'ku melihat Timbang nafasku saat terlelap Muak 'tuk melihat dan semuanya singkat 'Ku teringat dan kau melihat  Kau penyiksa (Jilat pantat bila kau bisa) Simpan semua Setan, kau hancurkan misi hidupku!  Kau mulai bersinar (Mulai bersinar) Kau mulai berpijar (Mulai berpijar) Tusuk diriku 'tuk mengingat Takkan berubah sampai kau mati  Kau mulai bersinar (Mulai bersinar) Kau mulai berpijar (Mulai berpijar) Tusuk diriku 'tuk mengingat Takkan berubah sampai kau mati  Kembali berjanji ...
Gadis Kecil Berbisa;Alone At Last;Indie Bandung 2000s;https://open.spotify.com/track/6xHaNo1DJUAT9rTTc1avdZ;['bandung indie', 'indonesian emo'];Beban luka dan berbisa (murka jiwa) Dan berkisah sebuah tanda (kisah duka) Ribuan perih menyiksa (takkan hilang) Masih terasa bersisa  Ratapan meninggi, mencium Yang t'lah hilang dan terlupa Gemetar diri akan sebuah Kesunyian dingin malam  Bertanduk dan bersayap Gadis kecil usang, rapuh Kaku dan terisak ...
Jiwa;Alone At Last;Indie Bandung 2000s;https://open.spotify.com/track/2T1WScXbTmOMGtJSg1RN2k;['bandung indie', 'indonesian emo'];Terasa berat untuk terhubung Semua melampirkan dendam melumatkan cerita Huruf hidup adalah inspirasi Ocehan dan sanjungan semua terawasi  Inikah yang indah? Inikah sumpah? Polemik ketika kesadaran adalah langkah jiwa Hardikan adalah masukan berarti untuk memilih antara bahagia atau kecewa  Alihkan 'tuk semua Kuliti cerita  Lelahkah semua kenali jiwa Upah jeritan memaksa Cinta dan luka harapan kita Sempitkan ruang berkata  ...
Muak Untuk Memuja;Alone At Last;Indie Bandung 2000s;https://open.spotify.com/track/0QtqA7ibNZtR39W14XOLbG;['bandung indie', 'indonesian emo'];Kau berpindah yang terindah Perlu membual dari semua Semua percikan dan semua pesan Hirup udara untuk memuja  Rentan 'ku mengelak, lemah 'ku melihat Timbang nafasku saat terlelap Muak 'tuk melihat dan semuanya singkat 'Ku teringat dan kau melihat  Kau penyiksa (Jilat pantat bila kau bisa) Simpan semua Setan, kau hancurkan misi hidupku!  Kau mulai bersinar (Mulai bersinar) Kau mulai berpijar (Mulai berpijar) Tusuk diriku 'tuk mengingat Takkan berubah sampai kau mati  Kau mulai bersinar (Mulai bersinar) Kau mulai berpijar (Mulai berpijar) Tusuk diriku 'tuk mengingat Takkan berubah sampai kau mati  Kembali berjanji ...
Amarah, Senyum, dan Air Mata;Alone At Last;Indie Bandung 2000s;https://open.spotify.com/track/2WlnVXhKc0zJoWqasr8ed2;['bandung indie', 'indonesian emo'];Tangisi saatku tak ada di sini Putus hasratku takkan mati Puisiku palsu penuh kecewa Bilah pengaman doktrinmu  Kunci mulutku (cinta hulu ledakku) Sumbui hangat bunyi lidahmu Timpa tanganku, dan  Sisakanlah (tangisi hidupku) Yang kelam (tangisi waktuku) Pekatkanlah (tangisi lakumu) Kaca (tangisi asaku) Jangan percaya  Hina sayat benci tertekan Ancaman terdengar pelan Sesat langkah masa depanmu ...
Berdiri Teman;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/2wzLryGH80h3RkzuzVOriD;['bandung indie', 'indonesian pop punk'];Gnatnebret gnay nalaj gnatnorek gnirek  Kering kerontang jalan yang terbentang Teka-teki hidup apa lagi ini? Hati pun melemah saat 'kan kembali pulang  Tak usah berharap lebih 'tuk berlari (T'rus berlari) Mungkin hari ini tak pernah kembali (Dan tak kembali) Berjalanlah perlahan menyelesaikan hari Hari  Jangan kau jadikan satu kenangan yang memilukan Berdiri teman Jalan begitu panjang terbentang Jangan kau lewatkan tanpa harapan  ...
Kenyataan;Glory of Love;Indie Bandung 2000s;https://open.spotify.com/track/4ZWfgeGWo8ZsgLto3Iar6O;['bandung indie', 'indonesian pop punk'];Di saat ku sendiri Kau masuk ke dalam Hidupku yang sunyi sepi Ternyata setelah kutahu Dirimu telah ada yang memiliki  Kenyataan hidup ini Harus kuhadapi Tanpa tangisan Kenyataan di depan mataku Harus kuhadapi Tanpa amarah  Kulepaskan dirimu walaupun Kutahu itu menyakitkan ...
Perjalanan Terindah;Hoolahoop;Indie Bandung 2000s;https://open.spotify.com/track/1BfJ7ecpbtXtKY4BSsvLV5;['bandung indie', 'indonesian pop punk'];Tantangan ini keras Cahaya semakin memudar Kusangka kau disini Menemani gelap hari Temukan nyali ini Patahkan semua mimpi  Dunia ini tak sempurna Semua pastikan terjadi Dunia ini tak sempurna Hadapi dengan pasti  ...
Ingin Hilang Ingatan;Rocket Rockers;Indie Bandung 2000s;https://open.spotify.com/track/2dPE3VkQ62Ob5rRFi2hdOs;['bandung indie', 'indonesian indie', 'indonesian pop punk', 'indonesian rock'];Menghilanglah dari kehidupanku Enyahlah dari hati yang t'lah hancur Kehadiran sosokmu kian menyiksaku Biarkan di sini ku menyendiri  Pergilah bersamanya di sana Dengan dia yang ada segalanya Bersenang-senanglah sepuasnya Biarkan di sini ku menyendiri  Terlintas keinginan 'tuk dapat Hilang ingatan agar semua terlupakan Dan ku berlari sekencang-kencangnya 'Tuk melupakanmu yang t'lah berpaling (yang t'lah berpaling)  ...
Dia;Rocket Rockers;Indie Bandung 2000s;https://open.spotify.com/track/5dGC565mkk2Fk1TDU9cdqD;['bandung indie', 'indonesian indie', 'indonesian pop punk', 'indonesian rock'];Pertarungan besar 'kan dimulai Siapkan diri untuk kembali berlaga Menuju ke pentas dunia Dukung penuh semua perjuangan Lakukan hingga titik darah penghabisan Dan genggamlah tanganku  Saatnya benderaku pun berkibar di sana Genderang pun ditabuh dengan keras Saatnya teriakkan lagu kita bersama  Berlari dan kejarlah mimpi Mencoba melompat lebih tinggi Raihlah kesempatan Dan tunjukkanlah kepada dunia  Semangat membara di dada Berkobar dan takkan pernah reda Raihlah kesempatan Dan tunjukkanlah kepada dunia ...
Hari Untukmu;Rocket Rockers;Indie Bandung 2000s;https://open.spotify.com/track/4dAUdbsRSTCpMsB6Z3dp5e;['bandung indie', 'indonesian indie', 'indonesian pop punk', 'indonesian rock'];Berharap 'tuk kisah ini akan lebih baik Terbaringku di sini, menerawang ke langit  Tunjuk satu bintang, buatkan harapan Terbang tinggi membunuh resah yang ada Aku dan dirimu tentukan pilihan nanti  Walau kau di sini (ho-oo) Tak peduli tentang perasaan ini Ketika kau terjatuh (ho-oo) Pastikan nafasku menyelamatkanmu  Hariku, harimu Yakinkan kemelut ini usai Hariku untukmu Takkan berubah ditelan waktu  ...
Maafkan (Bunda) (Acoustic Version);Glory of Love;Indie Bandung 2000s;https://open.spotify.com/track/3SS2OrFb20iOUaNLxFdLwb;['bandung indie', 'indonesian pop punk'];Kau lahirkan aku di dunia ini Tanpa takut akan kematian Tanpa pamrih sedikit pun peliharaku Di dunia ini engkau tak pernah Meminta balasan  Maafkan diriku Yang selalu memandang emosi Bunda, maafkan diriku Terlalu hina ...
Rasa Ini Tak Ada Lagi;Glory of Love;Indie Bandung 2000s;https://open.spotify.com/track/1gGJioO2wLBIs3GkyePXQq;['bandung indie', 'indonesian pop punk'];Flashback masa lalu Pertama bertemu di malam itu Ku tersipu malu Di kala kausebutkan namamu, oh Sungguh bahagianya hatiku  Ku berjanji takkan menyakiti hati Yang kucintai, pasti Tapi kau berpaling dariku Dan meninggalkanku di sini  Kini ku tak peduli lagi Jalani hidupmu sendiri Pergi lewati hari-harimu sendiri  Ku sudah lakukan segalanya Tapi ku tak pernah menjadi yang terbaik untukmu Kuturuti apa pun permintaanmu Tapi ku tak pernah tahu apa keinginanmu ...
Menunggu Bintang Terang;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/1hEjcrND10Utm4ZA7ji6ew;['bandung indie', 'indonesian pop punk'];Terkapar Terhimpit dan tak bisa sedikit bergerak Kukuhkan Kuatkan hatiku yang mulai berontak  Tenang-tenang Ingin aku tenang Teruslah mencengkerami hari Teruslah menari dengan janji Sampai terdampar di ruang sempit Tetap ku 'kan menunggu ...
Menjelang Hilang;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/35O6lqA9Xbn0FUmbJ04FfX;['bandung indie', 'indonesian pop punk'];Hawa yang tak pernah hilang T'lah tersimpan di lubuk hati terdalam Hati mana tak terluka Melawan harapan menjelang hilang  Selama aku bernafas Selama aku mampu melihat terang kehidupan Akan kukenang dirimu Takkan kulupakan kamu Pasti 'kan s'lalu kukenang  ...
Heart Of Pop (Percayalah);Closehead;Indie Bandung 2000s;https://open.spotify.com/track/4pPAMRQQQpbo6HuUsZvEXL;['bandung indie', 'indonesian pop punk'];Telah lama kunantikan kedatanganmu kembali Berharap kau masih seperti yang dahulu Mencoba 'tuk mengulang kembali ingatan yang kian terkikis Set'lah sekian lama kita berpisah  Tak pernah kulupakan saat kita berdua bersama Bercerita di malam penuh makna Sungguh banyak yang hilang sejak kepergianmu Mencoba 'tuk mengulang keadaan Namun, tetap berbeda kurasakan tanpamu ...
Melawan Waktu;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/3E7hKljMgAVwdxIZxseMi6;['bandung indie', 'indonesian pop punk'];Berlari, kusembunyi dari waktu Berjalan sungguh aku tak mampu (lagi-lagi) Lagi-lagi ku dikejar waktu Harus yakin aku mampu  Harus melewati (harus melewati) Semua yang berarti (semua yang berarti) Untuk kehidupan Kelak kunikmati  Mungkin hanya sementara waktu Untuk bersahabat dengan waktu Tak ingin lagi ku dikejar waktu Harus yakin aku mampu  Harus yakin aku mampu ...
Berhenti Melangkah;Danger Ranger;Indie Bandung 2000s;https://open.spotify.com/track/7BZMHmmTt4lqoz1NKscrme;['bandung indie', 'indonesian pop punk'];Kemarin hari terburukku Tak sanggup ku melangkah tentukan arah yang terbaik Ketika ku di dekatmu  Hatiku bergetar jantungku pun berdebar Dan aku tersentak ingin ku teriak Langkahku terhenti tak mampu 'tuk bergerak Ku hanya sanggup terdiam Menatapmu sendiri, menunggu disini  Dan bila semua harus ku akhiri Ku ingin agar kau mengerti Kulakukan semua untukmu (untukmu)  ...
Hidupkan Mimpi;Danger Ranger;Indie Bandung 2000s;https://open.spotify.com/track/5OR3QXvUBYf4OCin9OsiIG;['bandung indie', 'indonesian pop punk'];Jangan pernah untuk berpikir Semua ini kan jadi yang terakhir Kuingin kau tetap tertawa Walaupun sakit dan terasa perih  Semoga hari ini kan lebih baik Hadapilah harimu, gapailah mimpimu  Di sini kuhidup dan bertahan Tersiksa dan kucoba tuk melawan Pikirkan apa yang kan terjadi Buktikan semua akan kulalui  ...
Terkuat;Disconnected;Indie Bandung 2000s;https://open.spotify.com/track/2EHE958TX8nfXZMSYSa2Pc;['bandung indie', 'indonesian pop punk'];Tak bisa kutemukan lawanku di jalan yang hilang Meraih kesempatan untuk buktikan Ku lebih kuat darimu dan tak akan bisa menahan tuk hancurkan  Terlihat sosok berat lawanku yang tinggi berdiri Siap untuk hadapi kian menantang Beranikah diriku tuk menghadapinya Dalam sesaat ku terhempas  Ku kan bertahan dari serangan sang lawan Tak kuberikan kesempatan tuk hancurkan Diriku akan membalas keras sang lawan Kan ku habiskan semua sisa tenaga Yang tak pernah, tak pernah, tak pernah (Ada habis-habisnya) Tak pernah, tak pernah, tak pernah ...
Syair Manunggal;Cupumanik;Indie Bandung 2000s;https://open.spotify.com/track/1H8G5CVS9CK22YyPxbV2sr;['indonesian rock'];Coba mengerti dan menghayati Pencarian terus kujalani Tak hanya logika, tajamkan rasa Gunakan akal dan kesadaran Wo-ho, oh-oh-ah  Terus bertanya dan membuktikan Agar ku yakin tak tergoyahkan Menjaga sucinya jiwa, murnikan hati Agar aku pantas Kau jumpai  Merasakan kehadiran-Mu Yang ku mau Bukan doktrin yang aku ingin ...
Tunggu Apalagi;Rocket Rockers;Indie Bandung 2000s;https://open.spotify.com/track/1FzM2YI9nxN7uljmEpYJFP;['bandung indie', 'indonesian indie', 'indonesian pop punk', 'indonesian rock'];Barisan dari semua kata yang pernah dia kirim Pandangi itu untuk semalam Ku 'kan merasa tenang Di saat gelap datang Dan mengutuk diri di pagi hari  Lepaskan Tersadarlah Ini saat yang tepat untuk berubah  Dan jangan kau ragu Jangan biarkan waktu menghancurkanmu Dan tunggu apalagi Dapatkan kata yang sebenarnya Dengarkan langsung dari indah suaranya  Ingin bergegas ku berlari Menembus keras tembok mati Tapi apa daya hatiku tak mampu ...
Reuni;Rocket Rockers;Indie Bandung 2000s;https://open.spotify.com/track/7hLEv2fl2VvN51Xpm2xu9P;['bandung indie', 'indonesian indie', 'indonesian pop punk', 'indonesian rock'];Bersemi, bersemilah kisah persahabatan yang telah kita rakit Memori lama yang telah tersimpan Tertuang dalam berbagai cerita  Hidupku dan hidupmu begitu lama terpisahkan Namun waktu menuntun kita tuk bertemu kembali  Kaulah yang bisa membuatku lepas tertawa Di saat kita berbagi Kaulah yang bisa membuatku bahagia Dan itu sangat berarti  Biarkan, biarkan cerita lama kita datang kembali Selagi kita masih dapat bersua Hempaskan semua rasa yang ada ...
Menunggu Bintang Terang;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/0x0b5I7BsWiXrbQzeXShTd;['bandung indie', 'indonesian pop punk'];Terkapar Terhimpit dan tak bisa sedikit bergerak Kukuhkan Kuatkan hatiku yang mulai berontak  Tenang-tenang Ingin aku tenang Teruslah mencengkerami hari Teruslah menari dengan janji Sampai terdampar di ruang sempit Tetap ku 'kan menunggu ...
Menjelang Hilang;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/6GQox9nnPy2XPyw7HogbA6;['bandung indie', 'indonesian pop punk'];Hawa yang tak pernah hilang T'lah tersimpan di lubuk hati terdalam Hati mana tak terluka Melawan harapan menjelang hilang  Selama aku bernafas Selama aku mampu melihat terang kehidupan Akan kukenang dirimu Takkan kulupakan kamu Pasti 'kan s'lalu kukenang  ...
Berdiri Teman;Closehead;Indie Bandung 2000s;https://open.spotify.com/track/7BpUkdHNXfD223tRXuXFJi;['bandung indie', 'indonesian pop punk'];Gnatnebret gnay nalaj gnatnorek gnirek  Kering kerontang jalan yang terbentang Teka-teki hidup apa lagi ini? Hati pun melemah saat 'kan kembali pulang  Tak usah berharap lebih 'tuk berlari (T'rus berlari) Mungkin hari ini tak pernah kembali (Dan tak kembali) Berjalanlah perlahan menyelesaikan hari Hari  Jangan kau jadikan satu kenangan yang memilukan Berdiri teman Jalan begitu panjang terbentang Jangan kau lewatkan tanpa harapan  ...
Broken Home;Cupumanik;Indie Bandung 2000s;https://open.spotify.com/track/5B5N6OO00F5ZR1LcBTVt6m;['indonesian rock'];Mereka saling mengikat Disatukan kekuatan takdir Badai datang merusak Pertikaian keributan t'lah mengancam Tragis, menghancurkan damai  Mereka merasa benar Keutuhan cinta kasih hilang sirna ...
Heart Of Pop;Sound Of Monkey;Indie Bandung 2000s;https://open.spotify.com/track/3squ8jvkar2EGu3YeQ5zE6;['indonesian pop punk'];Telah lama kunantikan kedatanganmu kembali Berharap kau masih seperti yang dahulu Mencoba 'tuk mengulang kembali ingatan Yang kian terkikis setelah sekian lama kita berpisah  Tak pernah kulupakan saat kita berdua bersama Bercerita di malam penuh makna Sungguh banyak yang hilang sejak kepergianmu  Mencoba 'tuk ulang keadaan (ulang keadaan) ...
